game,turn,pre_total_score,chance_score,ones_score,twos_score,threes_score,fours_score,fives_score,sixes_score,three_kind_score,four_kind_score,full_house_score,small_straight_score,large_straight_score,yahtzee_score,hand_1_dice_1,hand_1_dice_2,hand_1_dice_3,hand_1_dice_4,hand_1_dice_5,chance_potential_1,ones_potential_1,twos_potential_1,threes_potential_1,fours_potential_1,fives_potential_1,sixes_potential_1,three_kind_potential_1,four_kind_potential_1,full_house_potential_1,small_straight_potential_1,large_straight_potential_1,yahtzee_potential_1,picks_1_dice_1,picks_1_dice_2,picks_1_dice_3,picks_1_dice_4,picks_1_dice_5,hand_2_dice_1,hand_2_dice_2,hand_2_dice_3,hand_2_dice_4,hand_2_dice_5,chance_potential_2,ones_potential_2,twos_potential_2,threes_potential_2,fours_potential_2,fives_potential_2,sixes_potential_2,three_kind_potential_2,four_kind_potential_2,full_house_potential_2,small_straight_potential_2,large_straight_potential_2,yahtzee_potential_2,picks_2_dice_1,picks_2_dice_2,picks_2_dice_3,picks_2_dice_4,picks_2_dice_5,hand_3_dice_1,hand_3_dice_2,hand_3_dice_3,hand_3_dice_4,hand_3_dice_5,chance_potential_3,ones_potential_3,twos_potential_3,threes_potential_3,fours_potential_3,fives_potential_3,sixes_potential_3,three_kind_potential_3,four_kind_potential_3,full_house_potential_3,small_straight_potential_3,large_straight_potential_3,yahtzee_potential_3,score_pick,turn_score,post_total_score
875,10,122,6,-1,6,6,12,10,12,23,22,25,-1,-1,-1,6,6,4,3,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,0,0,0,6,6,3,1,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,0,1,1,6,6,4,1,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,ones,2,124
875,11,124,6,2,6,6,12,10,12,23,22,25,-1,-1,-1,6,6,5,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,0,0,0,6,6,4,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,0,1,1,6,6,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,small_straight,0,124
875,12,124,6,2,6,6,12,10,12,23,22,25,0,-1,-1,6,6,6,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,0,0,6,6,6,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,0,0,6,6,6,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,large_straight,0,124
875,13,124,6,2,6,6,12,10,12,23,22,25,0,0,-1,6,4,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,6,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,1,5,4,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,yahtzee,0,124
876,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,4,2,1,17,1,2,0,4,10,0,0,0,0,0,0,0,1,1,0,0,0,5,5,4,4,1,19,1,0,0,8,10,0,0,0,0,0,0,0,1,1,1,1,0,5,5,4,4,1,19,1,0,0,8,10,0,0,0,0,0,0,0,chance,19,19
876,2,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,5,4,2,-1,0,2,0,4,5,12,0,0,0,0,0,0,1,1,0,0,0,6,6,4,3,2,-1,0,2,3,4,0,12,0,0,0,0,0,0,1,1,0,0,0,6,6,6,5,3,-1,0,0,3,0,5,18,26,0,0,0,0,0,three_kind,26,45
876,3,45,19,-1,-1,-1,-1,-1,-1,26,-1,-1,-1,-1,-1,6,5,4,3,3,-1,0,0,6,4,5,6,-1,0,0,30,0,0,0,0,0,1,1,5,4,3,3,2,-1,0,2,6,4,5,0,-1,0,0,30,0,0,0,0,1,1,0,5,4,3,3,3,-1,0,0,9,4,5,0,-1,0,0,0,0,0,threes,9,54
876,4,54,19,-1,-1,9,-1,-1,-1,26,-1,-1,-1,-1,-1,6,5,4,2,1,-1,1,2,-1,4,5,6,-1,0,0,0,0,0,0,0,0,0,0,6,4,4,2,2,-1,0,4,-1,8,0,6,-1,0,0,0,0,0,0,1,1,1,1,4,4,3,2,2,-1,0,4,-1,8,0,0,-1,0,0,0,0,0,fours,8,62
876,5,62,19,-1,-1,9,8,-1,-1,26,-1,-1,-1,-1,-1,6,4,3,1,1,-1,2,0,-1,-1,0,6,-1,0,0,0,0,0,0,0,0,1,1,5,2,1,1,1,-1,3,2,-1,-1,5,0,-1,0,0,0,0,0,0,0,1,1,1,4,1,1,1,1,-1,4,0,-1,-1,0,0,-1,8,0,0,0,0,four_kind,8,70
876,6,70,19,-1,-1,9,8,-1,-1,26,8,-1,-1,-1,-1,5,5,5,4,2,-1,0,2,-1,-1,15,0,-1,-1,0,0,0,0,1,1,1,0,0,5,5,5,3,1,-1,1,0,-1,-1,15,0,-1,-1,0,0,0,0,1,1,1,0,0,5,5,5,5,1,-1,1,0,-1,-1,20,0,-1,-1,0,0,0,0,fives,20,90
876,7,90,19,-1,-1,9,8,20,-1,26,8,-1,-1,-1,-1,5,5,2,1,1,-1,2,2,-1,-1,-1,0,-1,-1,0,0,0,0,1,1,0,1,1,5,5,2,1,1,-1,2,2,-1,-1,-1,0,-1,-1,0,0,0,0,1,1,0,1,1,5,5,5,1,1,-1,2,0,-1,-1,-1,0,-1,-1,25,0,0,0,full_house,25,115
876,8,115,19,-1,-1,9,8,20,-1,26,8,25,-1,-1,-1,6,4,3,3,1,-1,1,0,-1,-1,-1,6,-1,-1,-1,0,0,0,0,0,1,1,0,6,6,3,3,3,-1,0,0,-1,-1,-1,12,-1,-1,-1,0,0,0,1,1,1,1,1,6,6,3,3,3,-1,0,0,-1,-1,-1,12,-1,-1,-1,0,0,0,sixes,12,127
876,9,127,19,-1,-1,9,8,20,12,26,8,25,-1,-1,-1,6,4,3,2,1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,30,0,0,0,0,0,0,0,6,6,4,3,2,-1,0,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,0,0,0,6,6,5,4,3,-1,0,0,-1,-1,-1,-1,-1,-1,-1,30,0,0,small_straight,30,157
876,10,157,19,-1,-1,9,8,20,12,26,8,25,30,-1,-1,5,4,4,1,1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,1,1,4,4,3,1,1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,0,1,1,6,4,4,1,1,-1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,ones,2,159
876,11,159,19,2,-1,9,8,20,12,26,8,25,30,-1,-1,6,5,3,2,1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,6,5,4,4,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,0,6,5,4,4,4,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,twos,0,159
876,12,159,19,2,0,9,8,20,12,26,8,25,30,-1,-1,2,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,2,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,2,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,large_straight,0,159
876,13,159,19,2,0,9,8,20,12,26,8,25,30,0,-1,6,6,5,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,1,1,6,6,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,1,1,6,6,5,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,yahtzee,0,159
877,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,2,2,1,16,1,4,0,0,5,6,0,0,0,0,0,0,0,0,1,1,0,6,4,3,2,2,17,0,4,3,4,0,6,0,0,0,0,0,0,0,0,0,1,1,3,2,2,2,1,10,1,6,3,0,0,0,10,0,0,0,0,0,chance,10,10
877,2,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,5,3,2,-1,0,2,3,0,10,6,0,0,0,0,0,0,0,1,1,0,0,6,5,5,5,1,-1,1,0,0,0,15,6,22,0,0,0,0,0,0,1,1,1,0,5,5,5,4,4,-1,0,0,0,8,15,0,23,0,25,0,0,0,full_house,25,35
877,3,35,10,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,6,5,4,2,1,-1,1,2,0,4,5,6,0,0,-1,0,0,0,0,0,0,0,0,6,4,4,4,1,-1,1,0,0,12,0,6,19,0,-1,0,0,0,0,1,1,1,0,4,4,4,2,2,-1,0,4,0,12,0,0,16,0,-1,0,0,0,three_kind,16,51
877,4,51,10,-1,-1,-1,-1,-1,-1,16,-1,25,-1,-1,-1,4,4,2,2,1,-1,1,4,0,8,0,0,-1,0,-1,0,0,0,1,1,1,1,0,4,4,3,2,2,-1,0,4,3,8,0,0,-1,0,-1,0,0,0,1,1,0,1,1,4,4,4,2,2,-1,0,4,0,12,0,0,-1,0,-1,0,0,0,fours,12,63
877,5,63,10,-1,-1,-1,12,-1,-1,16,-1,25,-1,-1,-1,6,6,6,4,3,-1,0,0,3,-1,0,18,-1,0,-1,0,0,0,1,1,1,0,0,6,6,6,2,1,-1,1,2,0,-1,0,18,-1,0,-1,0,0,0,1,1,1,0,0,6,6,6,6,4,-1,0,0,0,-1,0,24,-1,28,-1,0,0,0,four_kind,28,91
877,6,91,10,-1,-1,-1,12,-1,-1,16,28,25,-1,-1,-1,5,4,4,2,1,-1,1,2,0,-1,5,0,-1,-1,-1,0,0,0,0,1,1,0,0,6,4,4,1,1,-1,2,0,0,-1,0,6,-1,-1,-1,0,0,0,0,1,1,1,1,4,4,1,1,1,-1,3,0,0,-1,0,0,-1,-1,-1,0,0,0,ones,3,94
877,7,94,10,3,-1,-1,12,-1,-1,16,28,25,-1,-1,-1,5,5,4,4,1,-1,-1,0,0,-1,10,0,-1,-1,-1,0,0,0,1,1,1,1,0,5,5,5,4,4,-1,-1,0,0,-1,15,0,-1,-1,-1,0,0,0,1,1,1,1,1,5,5,5,4,4,-1,-1,0,0,-1,15,0,-1,-1,-1,0,0,0,fives,15,109
877,8,109,10,3,-1,-1,12,15,-1,16,28,25,-1,-1,-1,6,6,6,5,2,-1,-1,2,0,-1,-1,18,-1,-1,-1,0,0,0,1,1,1,0,0,6,6,6,6,4,-1,-1,0,0,-1,-1,24,-1,-1,-1,0,0,0,1,1,1,1,0,6,6,6,6,4,-1,-1,0,0,-1,-1,24,-1,-1,-1,0,0,0,sixes,24,133
877,9,133,10,3,-1,-1,12,15,24,16,28,25,-1,-1,-1,6,5,5,4,3,-1,-1,0,3,-1,-1,-1,-1,-1,-1,30,0,0,0,1,1,0,0,6,5,5,5,2,-1,-1,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,1,0,5,5,5,5,4,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,twos,0,133
877,10,133,10,3,0,-1,12,15,24,16,28,25,-1,-1,-1,5,3,2,1,1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,4,3,2,1,1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,30,0,0,0,0,0,1,1,6,5,1,1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,threes,0,133
877,11,133,10,3,0,0,12,15,24,16,28,25,-1,-1,-1,6,5,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,1,0,4,3,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,1,1,6,6,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,small_straight,0,133
877,12,133,10,3,0,0,12,15,24,16,28,25,0,-1,-1,6,5,5,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,0,0,6,5,5,5,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,1,0,5,5,5,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,large_straight,0,133
877,13,133,10,3,0,0,12,15,24,16,28,25,0,0,-1,6,5,4,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,6,5,4,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,6,4,3,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,yahtzee,0,133
878,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,3,3,1,17,1,0,6,0,10,0,0,0,0,0,0,0,1,1,1,1,0,5,5,5,3,3,21,0,0,6,0,15,0,21,0,25,0,0,0,1,1,1,1,1,5,5,5,3,3,21,0,0,6,0,15,0,21,0,25,0,0,0,full_house,25,25
878,2,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,6,5,4,4,2,21,0,2,0,8,5,6,0,0,-1,0,0,0,0,0,1,1,0,4,4,3,3,2,16,0,2,6,8,0,0,0,0,-1,0,0,0,1,1,1,1,0,4,4,3,3,2,16,0,2,6,8,0,0,0,0,-1,0,0,0,chance,16,41
878,3,41,16,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,5,5,3,1,1,-1,2,0,3,0,10,0,0,0,-1,0,0,0,1,1,0,1,1,5,5,2,1,1,-1,2,2,0,0,10,0,0,0,-1,0,0,0,1,1,0,1,1,5,5,1,1,1,-1,3,0,0,0,10,0,13,0,-1,0,0,0,three_kind,13,54
878,4,54,16,-1,-1,-1,-1,-1,-1,13,-1,25,-1,-1,-1,5,5,4,4,3,-1,0,0,3,8,10,0,-1,0,-1,0,0,0,1,1,1,1,0,5,5,4,4,2,-1,0,2,0,8,10,0,-1,0,-1,0,0,0,1,1,1,1,0,5,5,5,4,4,-1,0,0,0,8,15,0,-1,0,-1,0,0,0,fives,15,69
878,5,69,16,-1,-1,-1,-1,15,-1,13,-1,25,-1,-1,-1,4,3,2,2,1,-1,1,4,3,4,-1,0,-1,0,-1,30,0,0,0,0,1,1,0,4,3,2,2,1,-1,1,4,3,4,-1,0,-1,0,-1,30,0,0,0,0,1,1,0,4,2,2,2,1,-1,1,6,0,4,-1,0,-1,0,-1,0,0,0,twos,6,75
878,6,75,16,-1,6,-1,-1,15,-1,13,-1,25,-1,-1,-1,4,4,2,2,2,-1,0,-1,0,8,-1,0,-1,0,-1,0,0,0,1,1,1,1,1,4,4,2,2,2,-1,0,-1,0,8,-1,0,-1,0,-1,0,0,0,1,1,1,1,1,4,4,2,2,2,-1,0,-1,0,8,-1,0,-1,0,-1,0,0,0,fours,8,83
878,7,83,16,-1,6,-1,8,15,-1,13,-1,25,-1,-1,-1,5,3,3,2,2,-1,0,-1,6,-1,-1,0,-1,0,-1,0,0,0,0,1,1,1,1,3,3,3,2,2,-1,0,-1,9,-1,-1,0,-1,0,-1,0,0,0,1,1,1,1,1,3,3,3,2,2,-1,0,-1,9,-1,-1,0,-1,0,-1,0,0,0,threes,9,92
878,8,92,16,-1,6,9,8,15,-1,13,-1,25,-1,-1,-1,6,6,6,3,3,-1,0,-1,-1,-1,-1,18,-1,0,-1,0,0,0,1,1,1,1,1,6,6,6,3,3,-1,0,-1,-1,-1,-1,18,-1,0,-1,0,0,0,1,1,1,1,1,6,6,6,3,3,-1,0,-1,-1,-1,-1,18,-1,0,-1,0,0,0,sixes,18,110
878,9,110,16,-1,6,9,8,15,18,13,-1,25,-1,-1,-1,5,5,4,2,1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,1,1,0,0,0,6,5,5,4,1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,0,1,1,0,0,6,5,5,5,4,-1,0,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,ones,0,110
878,10,110,16,0,6,9,8,15,18,13,-1,25,-1,-1,-1,5,3,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,0,1,1,0,0,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,0,0,50,1,1,1,1,1,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,0,0,50,yahtzee,50,160
878,11,160,16,0,6,9,8,15,18,13,-1,25,-1,-1,50,5,4,4,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,0,1,1,1,1,4,4,4,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,1,1,1,1,1,4,4,4,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,four_kind,0,160
878,12,160,16,0,6,9,8,15,18,13,0,25,-1,-1,50,6,5,5,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,-1,0,1,1,0,0,6,5,5,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,1,1,0,0,6,6,5,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,small_straight,0,160
878,13,160,16,0,6,9,8,15,18,13,0,25,0,-1,50,5,3,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,1,1,1,1,3,3,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1,1,1,3,3,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,large_straight,0,160
879,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,4,3,2,20,0,2,3,4,5,6,0,0,0,30,40,0,0,0,0,0,0,5,4,3,3,2,17,0,2,6,4,5,0,0,0,0,30,0,0,0,0,1,1,0,5,5,3,3,2,18,0,2,6,0,10,0,0,0,0,0,0,0,chance,18,18
879,2,18,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,4,3,3,-1,0,0,6,4,5,6,0,0,0,30,0,0,0,0,0,1,1,5,3,3,3,3,-1,0,0,12,0,5,0,17,17,0,0,0,0,0,1,1,1,1,3,3,3,3,2,-1,0,2,12,0,0,0,14,14,0,0,0,0,three_kind,14,32
879,3,32,18,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,6,5,2,1,1,-1,2,2,0,0,5,6,-1,0,0,0,0,0,0,0,0,1,1,6,5,5,1,1,-1,2,0,0,0,10,6,-1,0,0,0,0,0,0,1,1,1,1,5,5,3,1,1,-1,2,0,3,0,10,0,-1,0,0,0,0,0,fives,10,42
879,4,42,18,-1,-1,-1,-1,10,-1,14,-1,-1,-1,-1,-1,6,4,2,2,1,-1,1,4,0,4,-1,6,-1,0,0,0,0,0,0,0,1,1,0,6,3,2,2,1,-1,1,4,3,0,-1,6,-1,0,0,0,0,0,0,0,1,1,0,4,2,2,2,1,-1,1,6,0,4,-1,0,-1,0,0,0,0,0,twos,6,48
879,5,48,18,-1,6,-1,-1,10,-1,14,-1,-1,-1,-1,-1,5,4,4,2,1,-1,1,-1,0,8,-1,0,-1,0,0,0,0,0,0,1,1,0,0,5,4,4,4,1,-1,1,-1,0,12,-1,0,-1,0,0,0,0,0,0,1,1,1,0,5,4,4,4,1,-1,1,-1,0,12,-1,0,-1,0,0,0,0,0,fours,12,60
879,6,60,18,-1,6,-1,12,10,-1,14,-1,-1,-1,-1,-1,6,5,5,3,1,-1,1,-1,3,-1,-1,6,-1,0,0,0,0,0,0,1,1,0,0,6,5,5,4,1,-1,1,-1,0,-1,-1,6,-1,0,0,0,0,0,0,1,1,0,0,6,5,5,3,1,-1,1,-1,3,-1,-1,6,-1,0,0,0,0,0,sixes,6,66
879,7,66,18,-1,6,-1,12,10,6,14,-1,-1,-1,-1,-1,6,5,4,1,1,-1,2,-1,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,1,6,4,3,1,1,-1,2,-1,3,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,1,6,4,3,1,1,-1,2,-1,3,-1,-1,-1,-1,0,0,0,0,0,threes,3,69
879,8,69,18,-1,6,3,12,10,6,14,-1,-1,-1,-1,-1,6,6,4,3,1,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,1,0,0,0,6,6,5,4,1,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,1,0,0,0,6,6,6,6,1,-1,1,-1,-1,-1,-1,-1,-1,25,0,0,0,0,four_kind,25,94
879,9,94,18,-1,6,3,12,10,6,14,25,-1,-1,-1,-1,6,6,5,1,1,-1,2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,0,1,1,6,6,1,1,1,-1,3,-1,-1,-1,-1,-1,-1,-1,25,0,0,0,1,1,1,1,1,6,6,1,1,1,-1,3,-1,-1,-1,-1,-1,-1,-1,25,0,0,0,full_house,25,119
879,10,119,18,-1,6,3,12,10,6,14,25,25,-1,-1,-1,4,4,3,1,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,0,1,1,4,4,3,1,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,0,1,1,4,4,4,1,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,ones,2,121
879,11,121,18,2,6,3,12,10,6,14,25,25,-1,-1,-1,6,6,5,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,0,1,1,6,6,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,1,1,1,6,6,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,small_straight,0,121
879,12,121,18,2,6,3,12,10,6,14,25,25,0,-1,-1,6,4,4,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,1,0,6,4,4,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,1,0,5,4,4,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,large_straight,0,121
879,13,121,18,2,6,3,12,10,6,14,25,25,0,0,-1,6,5,4,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,6,6,5,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,1,1,6,6,6,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,yahtzee,0,121
880,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,5,4,2,22,0,2,0,4,10,6,0,0,0,0,0,0,0,1,1,0,0,6,6,5,5,3,25,0,0,3,0,10,12,0,0,0,0,0,0,1,1,1,1,0,6,6,5,5,3,25,0,0,3,0,10,12,0,0,0,0,0,0,chance,25,25
880,2,25,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,3,2,2,-1,0,4,6,0,5,0,0,0,0,0,0,0,0,1,1,1,1,5,3,3,2,2,-1,0,4,6,0,5,0,0,0,0,0,0,0,0,1,1,1,1,3,3,3,2,2,-1,0,4,9,0,0,0,13,0,25,0,0,0,full_house,25,50
880,3,50,25,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,6,6,5,5,4,-1,0,0,0,4,10,12,0,0,-1,0,0,0,1,1,1,1,0,6,6,5,5,1,-1,1,0,0,0,10,12,0,0,-1,0,0,0,1,1,1,1,0,6,6,5,5,1,-1,1,0,0,0,10,12,0,0,-1,0,0,0,sixes,12,62
880,4,62,25,-1,-1,-1,-1,-1,12,-1,-1,25,-1,-1,-1,5,3,2,2,1,-1,1,4,3,0,5,-1,0,0,-1,0,0,0,0,0,1,1,0,4,2,2,2,2,-1,0,8,0,4,0,-1,12,12,-1,0,0,0,0,1,1,1,1,2,2,2,2,2,-1,0,10,0,0,0,-1,10,10,-1,0,0,50,yahtzee,50,112
880,5,112,25,-1,-1,-1,-1,-1,12,-1,-1,25,-1,-1,50,6,5,5,2,2,-1,0,4,0,0,10,-1,0,0,-1,0,0,-1,0,1,1,1,1,5,5,5,2,2,-1,0,4,0,0,15,-1,19,0,-1,0,0,-1,1,1,1,1,1,5,5,5,2,2,-1,0,4,0,0,15,-1,19,0,-1,0,0,-1,three_kind,19,131
880,6,131,25,-1,-1,-1,-1,-1,12,19,-1,25,-1,-1,50,6,6,5,3,2,-1,0,2,3,0,5,-1,-1,0,-1,0,0,-1,1,1,0,0,0,6,6,6,5,3,-1,0,0,3,0,5,-1,-1,0,-1,0,0,-1,1,1,1,0,0,6,6,6,4,4,-1,0,0,0,8,0,-1,-1,0,-1,0,0,-1,fours,8,139
880,7,139,25,-1,-1,-1,8,-1,12,19,-1,25,-1,-1,50,5,3,3,1,1,-1,2,0,6,-1,5,-1,-1,0,-1,0,0,-1,0,1,1,1,1,6,3,3,1,1,-1,2,0,6,-1,0,-1,-1,0,-1,0,0,-1,0,1,1,1,1,3,3,1,1,1,-1,3,0,6,-1,0,-1,-1,0,-1,0,0,-1,threes,6,145
880,8,145,25,-1,-1,6,8,-1,12,19,-1,25,-1,-1,50,6,6,4,4,2,-1,0,2,-1,-1,0,-1,-1,0,-1,0,0,-1,1,1,1,1,0,6,6,4,4,2,-1,0,2,-1,-1,0,-1,-1,0,-1,0,0,-1,1,1,1,1,0,6,6,6,4,4,-1,0,0,-1,-1,0,-1,-1,0,-1,0,0,-1,ones,0,145
880,9,145,25,0,-1,6,8,-1,12,19,-1,25,-1,-1,50,6,4,4,3,1,-1,-1,0,-1,-1,0,-1,-1,0,-1,0,0,-1,0,1,1,0,0,5,4,4,3,2,-1,-1,2,-1,-1,5,-1,-1,0,-1,30,0,-1,0,1,1,0,0,4,4,3,2,1,-1,-1,2,-1,-1,0,-1,-1,0,-1,30,0,-1,small_straight,30,175
880,10,175,25,0,-1,6,8,-1,12,19,-1,25,30,-1,50,6,6,4,2,1,-1,-1,2,-1,-1,0,-1,-1,0,-1,-1,0,-1,1,1,0,0,0,6,6,4,1,1,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,1,1,0,1,1,6,6,1,1,1,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,twos,0,175
880,11,175,25,0,0,6,8,-1,12,19,-1,25,30,-1,50,6,6,3,3,2,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,0,-1,1,1,1,1,0,6,6,6,3,3,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,0,-1,1,1,1,1,1,6,6,6,3,3,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,0,-1,fives,0,175
880,12,175,25,0,0,6,8,0,12,19,-1,25,30,-1,50,6,4,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,0,0,0,0,0,5,4,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,0,0,0,1,1,3,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,four_kind,0,175
